Algorithm,Trial,ObservationRatio,Status,MaskSeed,SpatterSeed,TensorInitializationSeed,MatrixInitializationSeed,ExecutionSeed,ActualObservationRatio,RealizedSpatterDensity,EffectiveChangedPixelDensity,HuberDelta,AccuracyEvaluationRuntimeSeconds,PostCalibrationMeanReferenceNRE,FinalFrameReferenceNRE,LateWindowMeanReferenceNRE
Petrels,28,0.3,successful,10028,20028,30028,40028,502802,0.300031241137266,0.0100136549408476,0.0100136549408476,0.1,166.1506761,0.120547911112196,0.164332558969361,0.137696422639178
Grasta,28,0.3,successful,10028,20028,30028,40028,40028,0.300031241137266,0.0100136549408476,0.0100136549408476,0.1,124.0052809,0.131579429456814,0.137511897784162,0.129720791252861
Grouse,28,0.3,successful,10028,20028,30028,40028,502804,0.300031241137266,0.0100136549408476,0.0100136549408476,0.1,119.3631016,1.00030768612949,1.00026541015658,1.00028566581157
TeCPSGD,28,0.3,successful,10028,20028,30028,40028,502805,0.300031241137266,0.0100136549408476,0.0100136549408476,0.1,119.9209089,0.17316959187127,0.179067011030729,0.171622463569292
OLSTEC_70,28,0.3,successful,10028,20028,30028,40028,502806,0.300031241137266,0.0100136549408476,0.0100136549408476,0.1,135.3550971,0.094869249557213,0.11162872329202,0.100258190854053
OLSTEC_80,28,0.3,successful,10028,20028,30028,40028,502807,0.300031241137266,0.0100136549408476,0.0100136549408476,0.1,135.4634942,0.0838589632133302,0.098426914492496,0.0888547239026478
OLSTEC_90,28,0.3,successful,10028,20028,30028,40028,502808,0.300031241137266,0.0100136549408476,0.0100136549408476,0.1,135.5958351,0.0695920382411843,0.0808218620330183,0.0721210944489585
OLSTEC_99,28,0.3,successful,10028,20028,30028,40028,502809,0.300031241137266,0.0100136549408476,0.0100136549408476,0.1,135.5841401,0.0645847159523825,0.0937920958060659,0.0693379845363788
RSI_OLSTEC,28,0.3,successful,10028,20028,30028,40028,502810,0.300031241137266,0.0100136549408476,0.0100136549408476,0.1,141.8900711,0.0457317860317478,0.0536066473621773,0.0466176538547922
CP_WOPT,29,0.3,successful,10029,20029,30029,40029,502901,0.299996518211652,0.0100014053763877,0.0100014053763877,0.1,263.8806196,0.176767677714547,0.198477250638453,0.184984761912039
Petrels,29,0.3,successful,10029,20029,30029,40029,502902,0.299996518211652,0.0100014053763877,0.0100014053763877,0.1,166.4266254,0.120824237144925,0.155233364816377,0.136897310548512
Grasta,29,0.3,successful,10029,20029,30029,40029,40029,0.299996518211652,0.0100014053763877,0.0100014053763877,0.1,124.9015461,0.131543394152655,0.136873673507643,0.129182875850531
Grouse,29,0.3,successful,10029,20029,30029,40029,502904,0.299996518211652,0.0100014053763877,0.0100014053763877,0.1,119.7834089,1.00025920527655,1.00026048129104,1.00027379479343
TeCPSGD,29,0.3,successful,10029,20029,30029,40029,502905,0.299996518211652,0.0100014053763877,0.0100014053763877,0.1,120.3185413,0.181366985556392,0.178714074591264,0.171584489007748
OLSTEC_70,29,0.3,successful,10029,20029,30029,40029,502906,0.299996518211652,0.0100014053763877,0.0100014053763877,0.1,136.7067739,0.0951376299546502,0.111575633531353,0.09936581236073
OLSTEC_80,29,0.3,successful,10029,20029,30029,40029,502907,0.299996518211652,0.0100014053763877,0.0100014053763877,0.1,136.6633133,0.0842690560751445,0.0983641096110548,0.0889880646255981
OLSTEC_90,29,0.3,successful,10029,20029,30029,40029,502908,0.299996518211652,0.0100014053763877,0.0100014053763877,0.1,129.5412917,0.0702121336918414,0.0836185060242765,0.0712421771520884
OLSTEC_99,29,0.3,successful,10029,20029,30029,40029,502909,0.299996518211652,0.0100014053763877,0.0100014053763877,0.1,129.4139685,0.0641690477566153,0.0934305795626841,0.0691556744007436
RSI_OLSTEC,29,0.3,successful,10029,20029,30029,40029,502910,0.299996518211652,0.0100014053763877,0.0100014053763877,0.1,138.2025272,0.0456224123692444,0.0527422260796688,0.0465147727589771
CP_WOPT,30,0.3,successful,10030,20030,30030,40030,503001,0.299851960689976,0.00997260149096508,0.00997260149096508,0.1,265.2992941,0.176291382283928,0.199610715566068,0.184502029674666
Petrels,30,0.3,successful,10030,20030,30030,40030,503002,0.299851960689976,0.00997260149096508,0.00997260149096508,0.1,165.7491853,0.12004880257561,0.154967361836231,0.136354880609159
Grasta,30,0.3,successful,10030,20030,30030,40030,40030,0.299851960689976,0.00997260149096508,0.00997260149096508,0.1,123.605362,0.131307900025751,0.136583366620857,0.128959871902861
Grouse,30,0.3,successful,10030,20030,30030,40030,503004,0.299851960689976,0.00997260149096508,0.00997260149096508,0.1,119.2066453,1.00029521440372,1.00033497280547,1.00030318703519
TeCPSGD,30,0.3,successful,10030,20030,30030,40030,503005,0.299851960689976,0.00997260149096508,0.00997260149096508,0.1,119.8297942,0.173087425574736,0.178560043380914,0.171507534209338
OLSTEC_70,30,0.3,successful,10030,20030,30030,40030,503006,0.299851960689976,0.00997260149096508,0.00997260149096508,0.1,129.7825584,0.0946980990558999,0.109778900302994,0.0992046175162343
OLSTEC_80,30,0.3,successful,10030,20030,30030,40030,503007,0.299851960689976,0.00997260149096508,0.00997260149096508,0.1,128.9618542,0.0832139683237607,0.0974351447810526,0.086432642082462
OLSTEC_90,30,0.3,successful,10030,20030,30030,40030,503008,0.299851960689976,0.00997260149096508,0.00997260149096508,0.1,128.4632425,0.0704674096655671,0.0836216293638208,0.0719597128791002
OLSTEC_99,30,0.3,successful,10030,20030,30030,40030,503009,0.299851960689976,0.00997260149096508,0.00997260149096508,0.1,128.5300484,0.0641410023524323,0.098248930578803,0.0686573872964356
RSI_OLSTEC,30,0.3,successful,10030,20030,30030,40030,503010,0.299851960689976,0.00997260149096508,0.00997260149096508,0.1,137.9951086,0.0455435503122581,0.0521243704140622,0.0464604881754198
CP_WOPT,31,0.3,successful,10031,20031,30031,40031,503101,0.300167379061664,0.0100268540839478,0.0100268540839478,0.1,264.9223014,0.168275225727276,0.182326036871873,0.181161544969027
Petrels,31,0.3,successful,10031,20031,30031,40031,503102,0.300167379061664,0.0100268540839478,0.0100268540839478,0.1,160.1705134,0.120806497233848,0.155824048031065,0.13798396118655
Grasta,31,0.3,successful,10031,20031,30031,40031,40031,0.300167379061664,0.0100268540839478,0.0100268540839478,0.1,118.7233535,0.131789681653302,0.135592365642627,0.129198585960934
Grouse,31,0.3,successful,10031,20031,30031,40031,503104,0.300167379061664,0.0100268540839478,0.0100268540839478,0.1,114.8240787,1.00035547220231,1.00037460286942,1.00036427158796
TeCPSGD,31,0.3,successful,10031,20031,30031,40031,503105,0.300167379061664,0.0100268540839478,0.0100268540839478,0.1,115.6512557,0.173143446256182,0.17872550815354,0.171563892985912
OLSTEC_70,31,0.3,successful,10031,20031,30031,40031,503106,0.300167379061664,0.0100268540839478,0.0100268540839478,0.1,129.8209159,0.0952130228324535,0.104894034628483,0.0998152512767373
OLSTEC_80,31,0.3,successful,10031,20031,30031,40031,503107,0.300167379061664,0.0100268540839478,0.0100268540839478,0.1,129.9352477,0.0844289345140509,0.0917386673653057,0.0877957374791907
OLSTEC_90,31,0.3,successful,10031,20031,30031,40031,503108,0.300167379061664,0.0100268540839478,0.0100268540839478,0.1,129.8230709,0.0699376060130509,0.0856014263196876,0.0721154502270334
OLSTEC_99,31,0.3,successful,10031,20031,30031,40031,503109,0.300167379061664,0.0100268540839478,0.0100268540839478,0.1,129.8396587,0.0649237195857132,0.0973005340725304,0.0687582707935028
RSI_OLSTEC,31,0.3,successful,10031,20031,30031,40031,503110,0.300167379061664,0.0100268540839478,0.0100268540839478,0.1,139.5896498,0.0456850817546105,0.0528845886798711,0.0466086644747257
CP_WOPT,32,0.3,successful,10032,20032,30032,40032,503201,0.299989997771655,0.0100359383862734,0.0100359383862734,0.1,254.2739184,0.176768776017628,0.19853116899311,0.184996150247061
Petrels,32,0.3,successful,10032,20032,30032,40032,503202,0.299989997771655,0.0100359383862734,0.0100359383862734,0.1,165.988614,0.120893634605129,0.164854433913857,0.138014951550825
Grasta,32,0.3,successful,10032,20032,30032,40032,40032,0.299989997771655,0.0100359383862734,0.0100359383862734,0.1,124.5693097,0.131458631230966,0.140152911471846,0.128894844983645
Grouse,32,0.3,successful,10032,20032,30032,40032,503204,0.299989997771655,0.0100359383862734,0.0100359383862734,0.1,119.3545645,1.00024419169348,1.00019707135919,1.00026065115163
TeCPSGD,32,0.3,successful,10032,20032,30032,40032,503205,0.299989997771655,0.0100359383862734,0.0100359383862734,0.1,119.955756,0.126942139718512,0.133701025528086,0.122292008635539
OLSTEC_70,32,0.3,successful,10032,20032,30032,40032,503206,0.299989997771655,0.0100359383862734,0.0100359383862734,0.1,130.1610813,0.0958008594248197,0.118218881554519,0.0995303195300748
OLSTEC_80,32,0.3,successful,10032,20032,30032,40032,503207,0.299989997771655,0.0100359383862734,0.0100359383862734,0.1,127.8941842,0.0843024838631122,0.0952073842447391,0.0880452446863054
OLSTEC_90,32,0.3,successful,10032,20032,30032,40032,503208,0.299989997771655,0.0100359383862734,0.0100359383862734,0.1,127.8440399,0.0703805471658029,0.0844911982887358,0.072496922901839
OLSTEC_99,32,0.3,successful,10032,20032,30032,40032,503209,0.299989997771655,0.0100359383862734,0.0100359383862734,0.1,127.9049664,0.064672851000296,0.0949973055866302,0.0680347406864245
RSI_OLSTEC,32,0.3,successful,10032,20032,30032,40032,503210,0.299989997771655,0.0100359383862734,0.0100359383862734,0.1,137.8211034,0.0457332830518501,0.0534864454738995,0.0466529150943038
CP_WOPT,33,0.3,successful,10033,20033,30033,40033,503301,0.299939037051292,0.00998064125678632,0.00998064125678632,0.1,255.9843,0.17650903711491,0.196573397862092,0.1843791127187
Petrels,33,0.3,successful,10033,20033,30033,40033,503302,0.299939037051292,0.00998064125678632,0.00998064125678632,0.1,165.5071835,0.12047431871224,0.162245515724401,0.137568008545517
Grasta,33,0.3,successful,10033,20033,30033,40033,40033,0.299939037051292,0.00998064125678632,0.00998064125678632,0.1,118.4913906,0.131580863737543,0.139710443942151,0.129655640306148
Grouse,33,0.3,successful,10033,20033,30033,40033,503304,0.299939037051292,0.00998064125678632,0.00998064125678632,0.1,114.299252,1.00034300310017,1.00023706874632,1.00034394881656
TeCPSGD,33,0.3,successful,10033,20033,30033,40033,503305,0.299939037051292,0.00998064125678632,0.00998064125678632,0.1,113.8329997,0.173138614780413,0.179032066731818,0.171618529360844
OLSTEC_70,33,0.3,successful,10033,20033,30033,40033,503306,0.299939037051292,0.00998064125678632,0.00998064125678632,0.1,126.994998,0.0952839927913649,0.119272054678366,0.0993056813719068
OLSTEC_80,33,0.3,successful,10033,20033,30033,40033,503307,0.299939037051292,0.00998064125678632,0.00998064125678632,0.1,126.9724733,0.0844283746937607,0.0931724033243184,0.0869970785621882
OLSTEC_90,33,0.3,successful,10033,20033,30033,40033,503308,0.299939037051292,0.00998064125678632,0.00998064125678632,0.1,127.1339289,0.071505043976961,0.0890162134767411,0.0748809274504205
OLSTEC_99,33,0.3,successful,10033,20033,30033,40033,503309,0.299939037051292,0.00998064125678632,0.00998064125678632,0.1,127.2556693,0.0640871944514696,0.0929300027848615,0.068049461621156
RSI_OLSTEC,33,0.3,successful,10033,20033,30033,40033,503310,0.299939037051292,0.00998064125678632,0.00998064125678632,0.1,137.7017229,0.0456971979790453,0.0532736768490427,0.0466166454165492
CP_WOPT,34,0.3,successful,10034,20034,30034,40034,503401,0.299867755348027,0.00997583005834211,0.00997583005834211,0.1,261.6093474,0.176880015496611,0.197745936446034,0.185073142867854
Petrels,34,0.3,successful,10034,20034,30034,40034,503402,0.299867755348027,0.00997583005834211,0.00997583005834211,0.1,165.8289102,0.120300277012437,0.166617003034264,0.137917634409588
Grasta,34,0.3,successful,10034,20034,30034,40034,40034,0.299867755348027,0.00997583005834211,0.00997583005834211,0.1,123.460501,0.131715853693164,0.139312996217184,0.129368764683103
Grouse,34,0.3,successful,10034,20034,30034,40034,503404,0.299867755348027,0.00997583005834211,0.00997583005834211,0.1,119.2138856,1.00027681457174,1.00018143462013,1.00029979177272
TeCPSGD,34,0.3,successful,10034,20034,30034,40034,503405,0.299867755348027,0.00997583005834211,0.00997583005834211,0.1,119.389101,0.189478283382192,0.178947890863438,0.171550482357335
OLSTEC_70,34,0.3,successful,10034,20034,30034,40034,503406,0.299867755348027,0.00997583005834211,0.00997583005834211,0.1,133.5640161,0.0952765278508078,0.116627079450788,0.100133809144957
OLSTEC_80,34,0.3,successful,10034,20034,30034,40034,503407,0.299867755348027,0.00997583005834211,0.00997583005834211,0.1,133.7186514,0.0841717748621091,0.0932046827165159,0.0885557505477882
OLSTEC_90,34,0.3,successful,10034,20034,30034,40034,503408,0.299867755348027,0.00997583005834211,0.00997583005834211,0.1,133.4892103,0.0695282026421748,0.0858034607958071,0.0714919913226139
OLSTEC_99,34,0.3,successful,10034,20034,30034,40034,503409,0.299867755348027,0.00997583005834211,0.00997583005834211,0.1,133.7716593,0.0640928466246935,0.0922185998106453,0.0681351125937835
RSI_OLSTEC,34,0.3,successful,10034,20034,30034,40034,503410,0.299867755348027,0.00997583005834211,0.00997583005834211,0.1,143.7384176,0.0456621671242326,0.0533336035514001,0.0466063037052199
CP_WOPT,35,0.3,successful,10035,20035,30035,40035,503501,0.30000683696621,0.00999520146260433,0.00999520146260433,0.1,272.6122639,0.174426054187785,0.202161881699458,0.183181744012237
Petrels,35,0.3,successful,10035,20035,30035,40035,503502,0.30000683696621,0.00999520146260433,0.00999520146260433,0.1,166.4477549,0.120593642537424,0.159081289230554,0.136673704993756
Grasta,35,0.3,successful,10035,20035,30035,40035,40035,0.30000683696621,0.00999520146260433,0.00999520146260433,0.1,123.798063,0.131690708104538,0.138951952548131,0.129557017685144
Grouse,35,0.3,successful,10035,20035,30035,40035,503504,0.30000683696621,0.00999520146260433,0.00999520146260433,0.1,119.3392772,1.00021311075185,1.00028554486583,1.00020186252325
TeCPSGD,35,0.3,successful,10035,20035,30035,40035,503505,0.30000683696621,0.00999520146260433,0.00999520146260433,0.1,119.7622491,0.173176637068546,0.178795548419185,0.171556993777404
OLSTEC_70,35,0.3,successful,10035,20035,30035,40035,503506,0.30000683696621,0.00999520146260433,0.00999520146260433,0.1,134.053356,0.0954108179234199,0.126103248205868,0.0997121756336056
OLSTEC_80,35,0.3,successful,10035,20035,30035,40035,503507,0.30000683696621,0.00999520146260433,0.00999520146260433,0.1,134.3354511,0.0838993800378988,0.087703451517912,0.0875312118373898
OLSTEC_90,35,0.3,successful,10035,20035,30035,40035,503508,0.30000683696621,0.00999520146260433,0.00999520146260433,0.1,134.1280009,0.070156971955413,0.0852307384532043,0.0721341632365293
OLSTEC_99,35,0.3,successful,10035,20035,30035,40035,503509,0.30000683696621,0.00999520146260433,0.00999520146260433,0.1,134.1251392,0.0646232102345677,0.098223595018747,0.0680333141685641
RSI_OLSTEC,35,0.3,successful,10035,20035,30035,40035,503510,0.30000683696621,0.00999520146260433,0.00999520146260433,0.1,145.9148951,0.0456765506135491,0.0522878401944831,0.0465895995066548
CP_WOPT,36,0.3,successful,10036,20036,30036,40036,503601,0.299990630824082,0.0100197322441455,0.0100197322441455,0.1,269.2883498,0.142674125438562,0.177324489753821,0.163111155272707
Petrels,36,0.3,successful,10036,20036,30036,40036,503602,0.299990630824082,0.0100197322441455,0.0100197322441455,0.1,160.751712,0.121066621060975,0.163637008242182,0.138621580916633
Grasta,36,0.3,successful,10036,20036,30036,40036,40036,0.299990630824082,0.0100197322441455,0.0100197322441455,0.1,119.2645921,0.131655129449437,0.137304342058711,0.13044454622049
Grouse,36,0.3,successful,10036,20036,30036,40036,503604,0.299990630824082,0.0100197322441455,0.0100197322441455,0.1,114.9528897,1.00029190067268,1.00025672910881,1.00032736564887
TeCPSGD,36,0.3,successful,10036,20036,30036,40036,503605,0.299990630824082,0.0100197322441455,0.0100197322441455,0.1,119.0470473,0.173070630439459,0.178963977408636,0.171608457532138
OLSTEC_70,36,0.3,successful,10036,20036,30036,40036,503606,0.299990630824082,0.0100197322441455,0.0100197322441455,0.1,134.4192905,0.0958406472123715,0.113088371959287,0.101350156442696
OLSTEC_80,36,0.3,successful,10036,20036,30036,40036,503607,0.299990630824082,0.0100197322441455,0.0100197322441455,0.1,135.013267,0.084853625682872,0.0946712190018402,0.0888235565630585
OLSTEC_90,36,0.3,successful,10036,20036,30036,40036,503608,0.299990630824082,0.0100197322441455,0.0100197322441455,0.1,134.2051571,0.0696196408627698,0.0862917001862371,0.0723774886183329
OLSTEC_99,36,0.3,successful,10036,20036,30036,40036,503609,0.299990630824082,0.0100197322441455,0.0100197322441455,0.1,134.5941961,0.0644831536544875,0.0945823240623823,0.0686773707397028
RSI_OLSTEC,36,0.3,successful,10036,20036,30036,40036,503610,0.299990630824082,0.0100197322441455,0.0100197322441455,0.1,144.6755354,0.0456838053585584,0.0531053613458332,0.0465782616231558
CP_WOPT,37,0.3,successful,10037,20037,30037,40037,503701,0.300026714812414,0.010032488250547,0.010032488250547,0.1,268.1371443,0.177501276805223,0.199627161220081,0.18558987911996
Petrels,37,0.3,successful,10037,20037,30037,40037,503702,0.300026714812414,0.010032488250547,0.010032488250547,0.1,160.6072935,0.120886615618563,0.162432898693773,0.138581053073389
Grasta,37,0.3,successful,10037,20037,30037,40037,40037,0.300026714812414,0.010032488250547,0.010032488250547,0.1,118.9618095,0.131680961733618,0.138469241338281,0.129804437578567
Grouse,37,0.3,successful,10037,20037,30037,40037,503704,0.300026714812414,0.010032488250547,0.010032488250547,0.1,114.9156681,1.00025266662478,1.00009453352816,1.00028758768737
TeCPSGD,37,0.3,successful,10037,20037,30037,40037,503705,0.300026714812414,0.010032488250547,0.010032488250547,0.1,114.298075,0.173010877343431,0.17910256427692,0.171634881731872
